Cuenca;Colector;Label;Lon_x;Lat_y;Elevation_m;Elevation_Invert_m;07_Clase_Aliviadero;11_Origen_Dato;02_Tipo_Agua;03_Tipo_Red;04_Estado;Tipo_Nodo;Activo
La Doctora;La Escuela;9365652;-75.598891;6.148753;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9366136;-75.630782;6.151917;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369168;-75.599710;6.148124;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369169;-75.599364;6.148238;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369170;-75.599361;6.148268;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369171;-75.599735;6.148151;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369172;-75.599435;6.148371;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369173;-75.599485;6.148437;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369192;-75.599836;6.148247;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369193;-75.599500;6.148352;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9369194;-75.599568;6.148568;1753.22;1751.74;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9369820;-75.613529;6.140773;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9369821;-75.613210;6.140851;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9369824;-75.612819;6.141161;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9369825;-75.613400;6.140792;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9369826;-75.613224;6.140823;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9369858;-75.612785;6.141168;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9371387;-75.611964;6.139243;1659.24;1655.38;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Doctora;9371427;-75.615068;6.142560;1629.00;1625.13;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Doctora;9371428;-75.614828;6.142633;1630.80;1624.71;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Doctora;9372765;-75.603905;6.136693;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9372766;-75.604304;6.136694;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9372767;-75.604595;6.136735;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9372768;-75.604940;6.136789;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9372770;-75.605358;6.136733;1789.76;1788.24;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372772;-75.606014;6.136588;1785.15;1782.68;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372773;-75.606330;6.136606;1779.29;1777.45;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372774;-75.606432;6.136657;1777.69;1775.40;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372778;-75.607640;6.137212;1756.08;1753.81;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372780;-75.608401;6.137386;1742.15;1739.42;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372781;-75.608702;6.137369;1736.15;1732.15;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372783;-75.609205;6.137467;1724.19;1721.96;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372785;-75.609478;6.137660;1715.47;1711.83;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372786;-75.609684;6.137816;1707.87;1705.74;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372792;-75.611035;6.138495;1676.52;1674.57;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372799;-75.603860;6.136677;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9372800;-75.605617;6.136674;1787.11;1785.48;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372801;-75.606744;6.136841;1770.47;1768.79;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372802;-75.607195;6.137077;1763.69;1761.52;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372803;-75.607479;6.137162;1759.03;1756.80;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372804;-75.607910;6.137324;1751.15;1749.04;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372805;-75.608999;6.137393;1728.86;1725.90;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372806;-75.609269;6.137506;1722.54;1718.47;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372807;-75.609825;6.137925;1703.76;1701.54;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372808;-75.609967;6.138034;1699.29;1697.32;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372809;-75.610165;6.138182;1693.08;1689.88;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372810;-75.610400;6.138310;1687.04;1683.90;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372811;-75.610478;6.138348;1685.38;1680.83;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372812;-75.611404;6.138624;1671.88;1669.95;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372813;-75.611776;6.138764;1665.37;1662.90;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372815;-75.610682;6.138430;1681.72;1679.17;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372816;-75.610622;6.138602;1680.30;1677.23;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9372817;-75.610538;6.138810;1675.61;1673.43;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9375525;-75.622565;6.151947;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9375526;-75.622486;6.151953;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9376846;-75.622829;6.151837;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9380254;-75.602964;6.156118;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9380420;-75.603136;6.156469;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9383477;-75.618836;6.143859;1635.24;1633.24;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383479;-75.618757;6.142890;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383480;-75.618858;6.143421;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383481;-75.618944;6.143824;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383482;-75.619012;6.144093;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383485;-75.618920;6.144227;1632.32;1630.32;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383493;-75.618608;6.142596;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383512;-75.619470;6.142056;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9383953;-75.618683;6.143131;1639.04;1637.04;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9383981;-75.618991;6.144606;1630.00;1628.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9384022;-75.618651;6.142293;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9384037;-75.618767;6.143557;1637.26;1635.26;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9387452;-75.617554;6.151694;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9389245;-75.625311;6.152955;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9389246;-75.625184;6.152906;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9389258;-75.625539;6.153020;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9391384;-75.614989;6.150639;1588.27;1585.55;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9391387;-75.614992;6.150561;1588.40;1585.96;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9393140;-75.614807;6.142257;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9399263;-75.620623;6.147412;1600.80;1598.73;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9399532;-75.622583;6.147264;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399534;-75.622762;6.147474;1598.80;1597.53;null;Levantamiento;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;True
La Doctora;La Doctora;9399592;-75.618639;6.142303;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399593;-75.619416;6.141416;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399594;-75.619689;6.141539;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399595;-75.619790;6.141906;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399596;-75.620060;6.141845;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399598;-75.620238;6.141803;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399600;-75.619458;6.141492;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399601;-75.618962;6.141539;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399603;-75.618412;6.141334;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399604;-75.618507;6.141749;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399606;-75.618584;6.142054;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399607;-75.618624;6.142226;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Escuela;9399608;-75.611539;6.155187;1572.47;1570.22;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;9399611;-75.611531;6.155245;1572.30;1569.97;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;9399612;-75.611017;6.156124;1570.86;1568.41;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;9399613;-75.611021;6.156163;1570.81;1568.26;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;9399626;-75.609740;6.153995;1579.92;1576.25;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;9399627;-75.609777;6.153982;1579.72;1576.23;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9399638;-75.619195;6.141477;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399675;-75.619355;6.140685;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399680;-75.619433;6.141172;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399681;-75.619518;6.141232;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399684;-75.619551;6.141343;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399685;-75.619579;6.141446;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399687;-75.618498;6.141618;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399688;-75.618579;6.141961;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399690;-75.619708;6.141518;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399691;-75.619818;6.141915;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399696;-75.619461;6.142019;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399697;-75.619041;6.141483;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399698;-75.619404;6.141386;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399701;-75.618429;6.141331;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399702;-75.618645;6.142238;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;DISENO;CAMARA;False
La Doctora;La Doctora;9399704;-75.619759;6.141932;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9399735;-75.619355;6.140891;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Doctora;La Doctora;9401322;-75.622251;6.144135;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401323;-75.622077;6.144662;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401324;-75.622002;6.144947;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401325;-75.621893;6.144995;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401326;-75.622413;6.143868;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401327;-75.622291;6.144128;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401328;-75.622197;6.144416;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401329;-75.622118;6.144682;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401330;-75.622128;6.144933;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401331;-75.622106;6.145068;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401332;-75.622150;6.145198;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401333;-75.622106;6.145532;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401334;-75.622240;6.145574;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401335;-75.622413;6.145572;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9401336;-75.622476;6.145658;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9402191;-75.614746;6.157968;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9403675;-75.603806;6.136646;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408293;-75.626519;6.152174;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408296;-75.626641;6.152373;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408866;-75.627403;6.148159;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408867;-75.627381;6.148156;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408868;-75.627231;6.147967;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408869;-75.627234;6.147985;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408870;-75.627483;6.148314;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408871;-75.627495;6.148319;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408872;-75.627784;6.148076;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408874;-75.627775;6.148064;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408875;-75.627783;6.148037;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408876;-75.628111;6.147753;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408877;-75.628136;6.147734;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408878;-75.628179;6.147734;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408879;-75.628157;6.147538;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408881;-75.628040;6.148819;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9408882;-75.627854;6.148671;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9410144;-75.608278;6.158500;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9410145;-75.607686;6.158912;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9410146;-75.607088;6.159322;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9410147;-75.606494;6.159733;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410206;-75.618311;6.143737;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9410208;-75.607103;6.159329;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;9410209;-75.606507;6.159738;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410253;-75.618860;6.143861;1635.46;1633.05;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9410311;-75.621285;6.144068;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410313;-75.621646;6.144468;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410527;-75.618375;6.143719;1635.87;1634.12;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9410535;-75.618873;6.143871;1635.42;1631.65;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9410556;-75.615392;6.145890;0.00;0.00;null;null;DESCARGA DE CONDUCCION;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410557;-75.615556;6.146181;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410558;-75.615554;6.144587;0.00;0.00;null;null;DESCARGA DE CONDUCCION;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9410560;-75.612018;6.139241;0.00;0.00;null;null;DESCARGA DE CONDUCCION;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9415017;-75.615351;6.154444;1579.82;1577.83;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9415104;-75.626280;6.147385;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9415105;-75.626557;6.147089;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9415106;-75.626351;6.147245;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9415114;-75.626566;6.147101;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9415115;-75.626362;6.147255;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9415278;-75.614575;6.153699;1579.18;1577.30;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;9415279;-75.614587;6.153744;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9415280;-75.614369;6.154158;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;9415281;-75.614172;6.154533;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9416590;-75.623047;6.150295;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9416592;-75.622839;6.150556;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9416593;-75.622740;6.150551;1591.74;1589.00;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9416595;-75.622351;6.151050;1590.18;1588.50;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9416596;-75.622291;6.151068;1590.01;1588.50;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;9416597;-75.622971;6.150294;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9422971;-75.622761;6.151859;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9422972;-75.622595;6.151901;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423631;-75.615088;6.147024;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423632;-75.615221;6.147033;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423633;-75.615291;6.146937;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423634;-75.615337;6.146916;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423635;-75.615513;6.146971;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423636;-75.615617;6.146953;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423637;-75.615752;6.146910;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;9423638;-75.615881;6.146869;0.00;0.00;null;null;DESCARGA DE TANQUE;SECUNDARIA;OPERACION;CAMARA;False
